word,type,level,guideword,topic,scene_uid,uid
offret,adjectif,A2,,Comparer des offres,399,3189
bien voilà,adverbe,A2,,Parler du bien-être,399,3190
bientôt,adverbe,A2,,Parler du bien-être,399,3191
bienvenu,nom,A2,,Parler du bien-être,399,3192
anti - star,adjectif,B1,,,400,3193
antidépressif,adjectif,B1,,,400,3194
eh bien,adverbe,A2,,Parler du bien-être,400,3195
et bien,conjonction,A2,,Parler du bien-être,400,3196
ou bien,conjonction,A2,,Parler du bien-être,400,3197
tu veux bien,adverbe,A2,,Parler du bien-être,400,3198
accolade,nom,A2,,Collaborer au bureau,400,3199
au four,adverbe,A2,,Collaborer au bureau,400,3200
antipode,nom,B1,,,401,3201
anxiété,nom,B1,,,401,3202
au sec,adverbe,A2,,Collaborer au bureau,401,3203
auprès,adverbe,A2,,Collaborer au bureau,401,3204
naifs,adjectif,A2,,Collaborer au bureau,401,3205
râteau,nom,A2,,Collaborer au bureau,401,3206
contats,nom,A2,,Résoudre des problèmes,401,3207
frustré,nom,A2,,Résoudre des problèmes,401,3208
apparat,nom,B1,,,402,3209
apparemment,adverbe,B1,,,402,3210
problématique,nom,A2,,Résoudre des problèmes,402,3211
sans domicile fixe,nom,A2,,Résoudre des problèmes,402,3212
avant,nom,A2,,Parler des nouvelles,402,3213
deux,adjectif,A2,,Parler des nouvelles,402,3214
dire,verbe,A2,,Parler des nouvelles,402,3215
ultramoderne,adjectif,A2,,Parler des nouvelles,402,3216
approbation,nom,B1,,,403,3217
approximation,nom,B1,,,403,3218
athlétisme,nom,A2,,Exprimer des souhaits,403,3219
iseut,nom,A2,,Exprimer des souhaits,403,3220
oiseau,nom,A2,,Exprimer des souhaits,403,3221
soeur,nom,A2,,Exprimer des souhaits,403,3222
soigné,adjectif,A2,,Exprimer des souhaits,403,3223
sois,nom,A2,,Exprimer des souhaits,403,3224
approximativement,adverbe,B1,,,404,3225
appât,nom,B1,,,404,3226
sommaire,adjectif,A2,,Exprimer des souhaits,404,3227
somnoler,verbe,A2,,Exprimer des souhaits,404,3228
sororal,adjectif,A2,,Exprimer des souhaits,404,3229
soudanais,adjectif,A2,,Exprimer des souhaits,404,3230
souhait,nom,A2,,Exprimer des souhaits,404,3231
souhaiter,verbe,A2,,Exprimer des souhaits,404,3232
aquacole,adjectif,B1,,,405,3233
aqueduc,nom,B1,,,405,3234
tilleul,nom,A2,,Exprimer des souhaits,405,3235
tu t' en souviens,adverbe,A2,,Exprimer des souhaits,405,3236
tu te souviens,adverbe,A2,,Exprimer des souhaits,405,3237
permission,nom,A2,,Donner et demander la permission,405,3238
sud,adjectif,A2,,Donner et demander la permission,405,3239
combeserge,nom,A2,,Parler de déménagements,405,3240
arboricole,adjectif,B1,,,406,3241
arc,nom,B1,,,406,3242
décoiffer,verbe,A2,,Parler de déménagements,406,3243
démaquiller,verbe,A2,,Parler de déménagements,406,3244
entreprenant,adjectif,A2,,Entreprendre des projets,406,3245
pro,adjectif,A2,,Entreprendre des projets,406,3246
provocateur,nom,A2,,Entreprendre des projets,406,3247
surprendre,verbe,A2,,Entreprendre des projets,406,3248
arcade,nom,B1,,,407,3249
arrogant,adjectif,B1,,,407,3250
batteur,nom,A2,,Parler du jardinage,407,3251
jardinier,adjectif,A2,,Parler du jardinage,407,3252
commencement,nom,A2,,Planifier un voyage,407,3253
mini - voyage,nom,A2,,Planifier un voyage,407,3254
pilotable,adjectif,A2,,Planifier un voyage,407,3255
pilotage,nom,A2,,Planifier un voyage,407,3256
arverne,adjectif,B1,,,408,3257
asocial,adjectif,B1,,,408,3258
planétaire,nom,A2,,Planifier un voyage,408,3259
réprouvé,nom,A2,,Planifier un voyage,408,3260
terminer,verbe,A2,,Planifier un voyage,408,3261
louer,verbe,A2,,Bavarder lors d'une réunion,408,3262
démocrate,nom,A2,,Parler de la politique,408,3263
leader,nom,A2,,Parler de la politique,408,3264
assassin,adjectif,B1,,,409,3265
astrologue,nom,B1,,,409,3266
opposition,nom,A2,,Parler de la politique,409,3267
polaire,adjectif,A2,,Parler de la politique,409,3268
praticien,nom,A2,,Parler de la politique,409,3269
adecco,nom,A2,,Prédire la météo,409,3270
consommatus,adjectif,A2,,Prédire la météo,409,3271
directrice,nom,A2,,Prédire la météo,409,3272
astronef,nom,B1,,,410,3273
astrophysicien,nom,B1,,,410,3274
en prévision de,préposition,A2,,Prédire la météo,410,3275
immédiatement,adverbe,A2,,Prédire la météo,410,3276
initiale,nom,A2,,Prédire la météo,410,3277
mettre,verbe,A2,,Prédire la météo,410,3278
métrage,nom,A2,,Prédire la météo,410,3279
panafricain,adjectif,A2,,Prédire la météo,410,3280
atmosphèrel,nom,B1,,,411,3281
attachant,adjectif,B1,,,411,3282
prenant,adjectif,A2,,Prédire la météo,411,3283
preux,adjectif,A2,,Prédire la météo,411,3284
promontoire,nom,A2,,Prédire la météo,411,3285
près de,préposition,A2,,Prédire la météo,411,3286
préfabrication,nom,A2,,Prédire la météo,411,3287
préfabriqué,nom,A2,,Prédire la météo,411,3288
augurer,verbe,B1,,,412,3289
autorisation,nom,B1,,,412,3290
préromaine,adjectif,A2,,Prédire la météo,412,3291
prêt,adjectif,A2,,Prédire la météo,412,3292
richissime,adjectif,A2,,Prédire la météo,412,3293
trois mille,déterminant,A2,,Prédire la météo,412,3294
tu es sûr que,conjonction,A2,,Prédire la météo,412,3295
tu prends,adverbe,A2,,Prédire la météo,412,3296
autour,préposition,B1,,,413,3297
avion,nom,B1,,,413,3298
à la fac,adverbe,A2,,Prédire la météo,413,3299
à priori,adverbe,A2,,Prédire la météo,413,3300
désintéressement,nom,A2,,Avertir des risques,413,3301
embarquement,nom,A2,,Avertir des risques,413,3302
embarrassant,adjectif,A2,,Avertir des risques,413,3303
retrouvailles,nom,A2,,Avertir des risques,413,3304
aviron,nom,B1,,,414,3305
ayez,préposition,B1,,,414,3306
caisson,nom,A2,,Parler de tâches,414,3307
crier,verbe,A2,,Parler de tâches,414,3308
de peine,adverbe,A2,,Parler de tâches,414,3309
dette,nom,A2,,Parler de tâches,414,3310
dingue,nom,A2,,Parler de tâches,414,3311
dingue,adjectif,A2,,Parler de tâches,414,3312
azalée,nom,B1,,,415,3313
baby,nom,B1,,,415,3314
déléguer,verbe,A2,,Parler de tâches,415,3315
dépêcher,verbe,A2,,Parler de tâches,415,3316
fâché,adjectif,A2,,Parler de tâches,415,3317
féerie,nom,A2,,Parler de tâches,415,3318
gagner,verbe,A2,,Parler de tâches,415,3319
par haine de,préposition,A2,,Parler de tâches,415,3320
badaud,nom,B1,,,416,3321
badge,nom,B1,,,416,3322
pareil,adjectif,A2,,Parler de tâches,416,3323
patiemment,adverbe,A2,,Parler de tâches,416,3324
patin,nom,A2,,Parler de tâches,416,3325
pauvre,adjectif,A2,,Parler de tâches,416,3326
pouliche,nom,A2,,Parler de tâches,416,3327
pâte,nom,A2,,Parler de tâches,416,3328
bag,,B1,,,417,3329
bagnole,nom,B1,,,417,3330
racketter,verbe,A2,,Parler de tâches,417,3331
reparler,verbe,A2,,Parler de tâches,417,3332
secouer,verbe,A2,,Parler de tâches,417,3333
sillonner,verbe,A2,,Parler de tâches,417,3334
sursauter,verbe,A2,,Parler de tâches,417,3335
séant,nom,A2,,Parler de tâches,417,3336
balnéothérapie,nom,B1,,,418,3337
balustrade,nom,B1,,,418,3338
tabasser,verbe,A2,,Parler de tâches,418,3339
tant,conjonction,A2,,Parler de tâches,418,3340
tante,nom,A2,,Parler de tâches,418,3341
tapisser,verbe,A2,,Parler de tâches,418,3342
tarte,déterminant,A2,,Parler de tâches,418,3343
tatin,nom,A2,,Parler de tâches,418,3344
bandana,adjectif,B1,,,419,3345
baraka,nom,B1,,,419,3346
tatouage,nom,A2,,Parler de tâches,419,3347
tatouer,verbe,A2,,Parler de tâches,419,3348
te,adjectif,A2,,Parler de tâches,419,3349
te,pronom,A2,,Parler de tâches,419,3350
trente,déterminant,A2,,Parler de tâches,419,3351
trouer,verbe,A2,,Parler de tâches,419,3352
barbiche,nom,B1,,,420,3353
barbu,nom,B1,,,420,3354
tu te rappelles de,préposition,A2,,Parler de tâches,420,3355
tunique,nom,A2,,Parler de tâches,420,3356
télégraphe,nom,A2,,Parler de tâches,420,3357
tétaniser,verbe,A2,,Parler de tâches,420,3358
à peine debout,adverbe,A2,,Parler de tâches,420,3359
il y a du,préposition,A2,,Démentir des stéréotypes,420,3360
baron,nom,B1,,,421,3361
barrage,nom,B1,,,421,3362
monstres,nom,A2,,Démentir des stéréotypes,421,3363
obéir,verbe,A2,,Démentir des stéréotypes,421,3364
receler,verbe,A2,,Reconnaître des erreurs,421,3365
reconnaissable,adjectif,A2,,Reconnaître des erreurs,421,3366
recruteur,nom,A2,,Reconnaître des erreurs,421,3367
recyclage,nom,A2,,Reconnaître des erreurs,421,3368
barre,nom,B1,,,422,3369
bateau,adjectif,B1,,,422,3370
recyclé,adjectif,A2,,Reconnaître des erreurs,422,3371
redoublement,nom,A2,,Reconnaître des erreurs,422,3372
remerciement,nom,A2,,Reconnaître des erreurs,422,3373
remplaçant,nom,A2,,Reconnaître des erreurs,422,3374
remplissez,préposition,A2,,Reconnaître des erreurs,422,3375
remuer,verbe,A2,,Reconnaître des erreurs,422,3376
battant,adjectif,B1,,,423,3377
be,adverbe,B1,,,423,3378
retraitement,nom,A2,,Reconnaître des erreurs,423,3379
retraité,adjectif,A2,,Reconnaître des erreurs,423,3380
récalcitrant,verbe,A2,,Reconnaître des erreurs,423,3381
réchaud,nom,A2,,Reconnaître des erreurs,423,3382
récidiviste,adjectif,A2,,Reconnaître des erreurs,423,3383
réclame,nom,A2,,Reconnaître des erreurs,423,3384
beaucoup plus,adverbe,B1,,,424,3385
bercer,verbe,B1,,,424,3386
réconfort,nom,A2,,Reconnaître des erreurs,424,3387
réducteur,nom,A2,,Reconnaître des erreurs,424,3388
pupille,nom,A2,,Parler d'études,424,3389
quartet,nom,A2,,Parler d'études,424,3390
salle,nom,A2,,Parler d'études,424,3391
amuseur,nom,A2,,Se souvenir du passé,424,3392
bi,adjectif,B1,,,425,3393
bis,nom,B1,,,425,3394
chaîne,nom,A2,,Se souvenir du passé,425,3395
coulée,nom,A2,,Se souvenir du passé,425,3396
cueillir,verbe,A2,,Se souvenir du passé,425,3397
deuxième,adjectif,A2,,Se souvenir du passé,425,3398
hier soir,adverbe,A2,,Se souvenir du passé,425,3399
jupe,nom,A2,,Se souvenir du passé,425,3400
bizutage,nom,B1,,,426,3401
blason,nom,B1,,,426,3402
jusqu' à quelle heure,adverbe,A2,,Se souvenir du passé,426,3403
lave - linge,nom,A2,,Se souvenir du passé,426,3404
robe,nom,A2,,Se souvenir du passé,426,3405
serviteur,nom,A2,,Se souvenir du passé,426,3406
soutien - gorge,nom,A2,,Se souvenir du passé,426,3407
stylo à bille,nom,A2,,Se souvenir du passé,426,3408
bloc,nom,B1,,,427,3409
bobine,nom,B1,,,427,3410
tombe,nom,A2,,Se souvenir du passé,427,3411
préférence,nom,A2,,Exprimer des préférences,427,3412
atterrissage,nom,A2,,Bavarder au travail,427,3413
au boulot,adverbe,A2,,Bavarder au travail,427,3414
aubade,nom,A2,,Bavarder au travail,427,3415
bavardage,nom,A2,,Bavarder au travail,427,3416
bobo,,B1,,,428,3417
bobonne,nom,B1,,,428,3418
blottir,verbe,A2,,Bavarder au travail,428,3419
bodegas,nom,A2,,Bavarder au travail,428,3420
bouchée,nom,A2,,Bavarder au travail,428,3421
boue,nom,A2,,Bavarder au travail,428,3422
boum,nom,A2,,Bavarder au travail,428,3423
bouquiniste,nom,A2,,Bavarder au travail,428,3424
bobsleigh,nom,B1,,,429,3425
bof,nom,B1,,,429,3426
buanderie,nom,A2,,Bavarder au travail,429,3427
coutumier,adjectif,A2,,Bavarder au travail,429,3428
inachever,verbe,A2,,Bavarder au travail,429,3429
rocher,nom,A2,,Bavarder au travail,429,3430
sauvage,nom,A2,,Bavarder au travail,429,3431
en ridicule,adverbe,A2,,Parler de l'étiquette,429,3432
boisage,nom,B1,,,430,3433
bol,nom,B1,,,430,3434
conditionné,adjectif,A2,,Décrire des symptômes,430,3435
désaffection,nom,A2,,Décrire des symptômes,430,3436
pavillionnaires,adjectif,A2,,Décrire des symptômes,430,3437
building,,A2,,Parler de rénovations,430,3438
chandelier,nom,A2,,Parler de rénovations,430,3439
poucet,nom,A2,,Parler de rénovations,430,3440
bolide,nom,B1,,,431,3441
bond,nom,B1,,,431,3442
ii y a,préposition,A2,,Parler de relations,431,3443
regarder,verbe,A2,,Parler de relations,431,3444
allusif,adjectif,A2,,Parler d'objectifs,431,3445
descriptif,nom,A2,,Parler d'objectifs,431,3446
défensif,adjectif,A2,,Parler d'objectifs,431,3447
miniobjectif,nom,A2,,Parler d'objectifs,431,3448
bourse,nom,B1,,,432,3449
boutros,,B1,,,432,3450
alanguir,verbe,A2,,Rumorer,432,3451
animalier,adjectif,A2,,Rumorer,432,3452
arrêter,verbe,A2,,Rumorer,432,3453
blond,nom,A2,,Rumorer,432,3454
botter,verbe,A2,,Rumorer,432,3455
bridger,verbe,A2,,Rumorer,432,3456
brilliant,,B1,,,433,3457
brouhaha,nom,B1,,,433,3458
camper,verbe,A2,,Rumorer,433,3459
casser,verbe,A2,,Rumorer,433,3460
clergé,nom,A2,,Rumorer,433,3461
clown,nom,A2,,Rumorer,433,3462
confirmation,nom,A2,,Rumorer,433,3463
cordelier,nom,A2,,Rumorer,433,3464
brouillon,adjectif,B1,,,434,3465
brouillé,adjectif,B1,,,434,3466
divaguer,verbe,A2,,Rumorer,434,3467
décider,verbe,A2,,Rumorer,434,3468
frissonner,verbe,A2,,Rumorer,434,3469
grouper,verbe,A2,,Rumorer,434,3470
gêner,verbe,A2,,Rumorer,434,3471
hier,verbe,A2,,Rumorer,434,3472
broussaille,nom,B1,,,435,3473
bruit,nom,B1,,,435,3474
jaillir,verbe,A2,,Rumorer,435,3475
jeter,verbe,A2,,Rumorer,435,3476
klaxonner,verbe,A2,,Rumorer,435,3477
loyal,adjectif,A2,,Rumorer,435,3478
me,pronom,A2,,Rumorer,435,3479
modeler,verbe,A2,,Rumorer,435,3480
bu,nom,B1,,,436,3481
budget,nom,B1,,,436,3482
muscler,verbe,A2,,Rumorer,436,3483
news,,A2,,Rumorer,436,3484
payer,verbe,A2,,Rumorer,436,3485
ramper,verbe,A2,,Rumorer,436,3486
reality - show,nom,A2,,Rumorer,436,3487
rhume,nom,A2,,Rumorer,436,3488
bug,nom,B1,,,437,3489
butin,nom,B1,,,437,3490
rival,adjectif,A2,,Rumorer,437,3491
rosier,nom,A2,,Rumorer,437,3492
saucer,verbe,A2,,Rumorer,437,3493
scandaliser,verbe,A2,,Rumorer,437,3494
simuler,verbe,A2,,Rumorer,437,3495
tuer,verbe,A2,,Rumorer,437,3496
byzantin,adjectif,B1,,,438,3497
bémol,nom,B1,,,438,3498
éponger,verbe,A2,,Rumorer,438,3499
ôter,verbe,A2,,Rumorer,438,3500
décolleté,adjectif,A2,,Déposer une plainte,438,3501
affectueusement,adverbe,A2,,Parler de cause et effet,438,3502
courageusement et dit,adverbe,A2,,Parler de cause et effet,438,3503
médiathèque,nom,A2,,Parler de la télévision,438,3504
cabale,nom,B1,,,439,3505
cabinet,nom,B1,,,439,3506
par la main,adverbe,A2,,Parler de la télévision,439,3507
pirogue,nom,A2,,Parler de la télévision,439,3508
télévision,nom,A2,,Parler de la télévision,439,3509
tv5,nom,A2,,Parler de la télévision,439,3510
téléviser,verbe,A2,,Parler de la télévision,439,3511
habilement,adverbe,A2,,Discuter des événements actuels,439,3512
cabot,nom,B1,,,440,3513
cage,nom,B1,,,440,3514
normalement,adverbe,A2,,Discuter des événements actuels,440,3515
consoler,verbe,A2,,Consoler quelqu'un,440,3516
pique - nique,nom,A2,,Consoler quelqu'un,440,3517
plus que,adverbe,A2,,Consoler quelqu'un,440,3518
plus qu’,adverbe,A2,,Consoler quelqu'un,440,3519
quatre - vingt,déterminant,A2,,Consoler quelqu'un,440,3520
camargais,adjectif,B1,,,441,3521
cambré,adjectif,B1,,,441,3522
que,pronom,A2,,Consoler quelqu'un,441,3523
quelque,déterminant,A2,,Consoler quelqu'un,441,3524
quelque,adjectif,A2,,Consoler quelqu'un,441,3525
quelquefois,adverbe,A2,,Consoler quelqu'un,441,3526
quelqu’ un,pronom,A2,,Consoler quelqu'un,441,3527
sans que,conjonction,A2,,Consoler quelqu'un,441,3528
camélia,nom,B1,,,442,3529
cancérogène,nom,B1,,,442,3530
tu l' as,adverbe,A2,,Consoler quelqu'un,442,3531
télé,adjectif,A2,,Consoler quelqu'un,442,3532
de la main,adverbe,A2,,Maintenir une conversation,442,3533
lave - main,nom,A2,,Maintenir une conversation,442,3534
main,nom,A2,,Maintenir une conversation,442,3535
maintenant,adverbe,A2,,Maintenir une conversation,442,3536
canot,nom,B1,,,443,3537
canoë - kayak,nom,B1,,,443,3538
maintenant que,conjonction,A2,,Maintenir une conversation,443,3539
aborigène,adjectif,A2,,Négocier au travail,443,3540
archevêque,nom,A2,,Négocier au travail,443,3541
au cou,adverbe,A2,,Négocier au travail,443,3542
au courant,adverbe,A2,,Négocier au travail,443,3543
au lit,adverbe,A2,,Négocier au travail,443,3544
canto,nom,B1,,,444,3545
canton,nom,B1,,,444,3546
au plus tard,adverbe,A2,,Négocier au travail,444,3547
au premier,adverbe,A2,,Négocier au travail,444,3548
au soleil levant,adverbe,A2,,Négocier au travail,444,3549
aussitôt,adverbe,A2,,Négocier au travail,444,3550
citadin,nom,A2,,Négocier au travail,444,3551
habituel,adjectif,A2,,Négocier au travail,444,3552
canule,nom,B1,,,445,3553
capitaine,nom,B1,,,445,3554
jusqu' au lendemain,adverbe,A2,,Négocier au travail,445,3555
navire,nom,A2,,Négocier au travail,445,3556
neiger,verbe,A2,,Négocier au travail,445,3557
niquer,verbe,A2,,Négocier au travail,445,3558
néogothique,adjectif,A2,,Négocier au travail,445,3559
olympique,adjectif,A2,,Négocier au travail,445,3560
capot,nom,B1,,,446,3561
carabine,nom,B1,,,446,3562
réalisateur,nom,A2,,Négocier au travail,446,3563
soleil,nom,A2,,Négocier au travail,446,3564
tu,préposition,A2,,Négocier au travail,446,3565
tu vas pouvoir,adverbe,A2,,Négocier au travail,446,3566
tu verras que,conjonction,A2,,Négocier au travail,446,3567
tu veux que,conjonction,A2,,Négocier au travail,446,3568
carapace,nom,B1,,,447,3569
cardinal,nom,B1,,,447,3570
typiquement,adverbe,A2,,Négocier au travail,447,3571
vaillant,adjectif,A2,,Négocier au travail,447,3572
défend,nom,A2,,Accuser quelqu'un,447,3573
jusqu’ ici,adverbe,A2,,Accuser quelqu'un,447,3574
levis que,conjonction,A2,,Accuser quelqu'un,447,3575
sue,nom,A2,,Accuser quelqu'un,447,3576
cargaison,nom,B1,,,448,3577
carmélite,nom,B1,,,448,3578
en dur,adverbe,A2,,Donner des explications,448,3579
imprévu,nom,A2,,Donner des explications,448,3580
multimarques,adjectif,A2,,Donner des explications,448,3581
plasticien,nom,A2,,Demander des choses poliment,448,3582
carnavaleuses moi,nom,A2,,Négocier des prix,448,3583
gigantesque,adjectif,A2,,Négocier des prix,448,3584
carnet,nom,B1,,,449,3585
cartel,nom,B1,,,449,3586
américaniser,verbe,A2,,Comprendre les actualités locales,449,3587
anglais,adjectif,A2,,Comprendre les actualités locales,449,3588
marseillais,nom,A2,,Comprendre les actualités locales,449,3589
provincial,adjectif,A2,,Comprendre les actualités locales,449,3590
à l' origine,adverbe,A2,,Comprendre les actualités locales,449,3591
à l’ origine,adverbe,A2,,Comprendre les actualités locales,449,3592
cascade,nom,B1,,,450,3593
caserne,nom,B1,,,450,3594
debout,adverbe,A2,,Exprimer le désaccord,450,3595
debout,préposition,A2,,Exprimer le désaccord,450,3596
dessus,,A2,,Exprimer le désaccord,450,3597
divinité,nom,A2,,Exprimer le désaccord,450,3598
déprimant,nom,A2,,Exprimer le désaccord,450,3599
déprimer,verbe,A2,,Exprimer le désaccord,450,3600
cavalier,nom,B1,,,451,3601
cavalier,adjectif,B1,,,451,3602
désobéir,verbe,A2,,Exprimer le désaccord,451,3603
oublie,nom,A2,,Exprimer le désaccord,451,3604
oublier,verbe,A2,,Exprimer le désaccord,451,3605
sourcil,nom,A2,,Exprimer le désaccord,451,3606
sourd,adjectif,A2,,Exprimer le désaccord,451,3607
hésitation,nom,A2,,Exprimer la frustration,451,3608
cent,déterminant,B1,,,452,3609
cervical,adjectif,B1,,,452,3610
impatient,adjectif,A2,,Exprimer la frustration,452,3611
impolitesse,nom,A2,,Exprimer la frustration,452,3612
misérable,nom,A2,,Exprimer la frustration,452,3613
motivation,nom,A2,,Exprimer la frustration,452,3614
passion,nom,A2,,Exprimer la frustration,452,3615
tremble,nom,A2,,Exprimer la frustration,452,3616
chant,nom,B1,,,453,3617
chant,verbe,B1,,,453,3618
éloigné,adjectif,A2,,Exprimer la frustration,453,3619
intelectuelle,adjectif,A2,,Planifier une fête de travail,453,3620
de toute évidence,adverbe,A2,,Tirer des conclusions et des déductions,453,3621
fortifiant,adjectif,A2,,Raconter des histoires autour d'un feu de camp,453,3622
annexe,adjectif,A2,,Décrire un déménagement en ville,453,3623
demain et je te montrerai,adverbe,A2,,Décrire un déménagement en ville,453,3624
charade,nom,B1,,,454,3625
charbon,nom,B1,,,454,3626
devoir,nom,A2,,Décrire un déménagement en ville,454,3627
à côté,adverbe,A2,,Décrire un déménagement en ville,454,3628
bohémien,nom,A2,,Voyager dans un parc à thème,454,3629
bohémien,adjectif,A2,,Voyager dans un parc à thème,454,3630
bon d' accord,adverbe,A2,,Voyager dans un parc à thème,454,3631
couvercle,nom,A2,,Voyager dans un parc à thème,454,3632
charrier,verbe,B1,,,455,3633
charter,nom,B1,,,455,3634
jusque au parc de,préposition,A2,,Voyager dans un parc à thème,455,3635
parce que,conjonction,A2,,Voyager dans un parc à thème,455,3636
tu dormiras mieux,adverbe,A2,,Voyager dans un parc à thème,455,3637
tu vas mieux,adverbe,A2,,Voyager dans un parc à thème,455,3638
voyager,verbe,A2,,Voyager dans un parc à thème,455,3639
